exercise_id,name,body_part,target_muscle,secondary_muscles,equipment,exercise_type,difficulty_level,instructions,source_dataset
ex_fa12227c38,triceps dips floor,upper arms,triceps,"chest, shoulders",bodyweight,strength,unknown,"Sit on the edge of a chair or bench with your hands next to your hips, fingers pointing forward. Slide your butt off the front of the chair with your legs extended in front of you. Straighten your arms, keeping a little bend in your elbows to keep tension on your triceps and off your elbow joints. Slowly bend your elbows to lower your body toward the floor until your elbows are at about a 90-degree angle. Once you reach the bottom of the movement, press down into the chair to straighten your elbows, returning to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_a84b4194e6,triceps press,upper arms,triceps,shoulders,bodyweight,strength,unknown,"Stand with your feet shoulder-width apart and your knees slightly bent. Extend your arms straight out in front of you, parallel to the ground. Bend your elbows and lower your body towards the ground, keeping your upper arms close to your sides. Pause for a moment at the bottom, then push yourself back up to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_cc12e8262a,triceps stretch,upper arms,triceps,shoulders,bodyweight,mobility,unknown,"Stand or sit upright with your back straight. Extend one arm overhead, bending it at the elbow. Place your opposite hand on the bent elbow and gently pull it towards your head. Hold the stretch for 15-30 seconds, feeling a gentle stretch in your triceps. Release the stretch and repeat on the other arm.",fitness_exercises
ex_feb57d4416,weighted bench dip,upper arms,triceps,"chest, shoulders",weighted,strength,unknown,"Sit on a bench with your hands gripping the edge, fingers pointing forward. Slide your butt off the bench, supporting your weight with your hands. Lower your body by bending your elbows until your upper arms are parallel to the floor. Push yourself back up to the starting position by straightening your arms. Repeat for the desired number of repetitions.",fitness_exercises
ex_9ba8b64f32,weighted three bench dips,upper arms,triceps,"chest, shoulders",weighted,strength,unknown,"Sit on the edge of a bench with your hands gripping the edge, fingers pointing forward. Walk your feet forward, sliding your butt off the bench and supporting your weight with your arms. Lower your body by bending your elbows, keeping your back close to the bench. Pause for a moment at the bottom, then push yourself back up to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_42dd04c79d,weighted tricep dips,upper arms,triceps,"chest, shoulders",weighted,strength,unknown,Sit on the edge of a bench or chair with your hands gripping the edge next to your hips. Slide your butt off the front of the bench with your legs extended in front of you. Keep your back close to the bench and your elbows slightly bent. Lower your body by bending your elbows until your upper arms are parallel to the floor. Push yourself back up to the starting position by straightening your arms. Repeat for the desired number of repetitions.,fitness_exercises
ex_ac5a25e212,weighted triceps dip on high parallel bars,upper arms,triceps,"chest, shoulders",weighted,strength,unknown,"Position yourself between two parallel bars with your hands gripping the bars and your arms fully extended. Bend your elbows and lower your body until your upper arms are parallel to the ground. Pause for a moment, then push through your palms to straighten your arms and return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_5b6a655ea6,lever seated hip abduction,upper legs,abductors,"glutes, hamstrings",leverage machine,strength,unknown,"Adjust the seat height so that your knees are at a 90-degree angle. Sit on the machine with your back against the backrest and your feet on the footrests. Place your hands on the side handles for stability. Engage your abductors and slowly push your legs apart, away from the midline of your body. Pause for a moment at the end of the movement, then slowly bring your legs back together to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_4d964adb7c,resistance band seated hip abduction,upper legs,abductors,"glutes, hamstrings",resistance band,strength,unknown,"Sit on a chair or bench with your back straight and feet flat on the ground. Wrap the resistance band around your thighs, just above your knees. Place your hands on the sides of the chair or bench for support. Engage your abductors (outer thigh muscles) and slowly push your knees apart, against the resistance of the band. Pause for a moment at the end of the movement, then slowly bring your knees back together. Repeat for the desired number of repetitions.",fitness_exercises
ex_b2deb524c6,side bridge hip abduction,upper legs,abductors,"glutes, obliques",bodyweight,strength,unknown,"Lie on your side with your legs extended and stacked on top of each other. Prop yourself up on your forearm, keeping your elbow directly below your shoulder. Engage your core and lift your hips off the ground, creating a straight line from your head to your feet. While keeping your core engaged, lift your top leg as high as possible without rotating your hips. Pause for a moment at the top, then lower your leg back down. Repeat for the desired number of repetitions, then switch sides.",fitness_exercises
ex_7c73fb4385,side hip abduction,upper legs,abductors,"glutes, quadriceps",bodyweight,strength,unknown,"Stand with your feet shoulder-width apart and your hands on your hips. Shift your weight to one leg and lift the opposite leg out to the side, keeping it straight. Pause for a moment at the top, then slowly lower your leg back down to the starting position. Repeat on the other side. Continue alternating sides for the desired number of repetitions.",fitness_exercises
ex_a37f1b72c5,straight leg outer hip abductor,upper legs,abductors,"glutes, hamstrings",bodyweight,strength,unknown,"Lie on your side with your legs straight and stacked on top of each other. Place your bottom arm under your head for support. Engage your core and lift your top leg as high as possible without rotating your hips or leaning backward. Pause for a moment at the top, then slowly lower your leg back down to the starting position. Repeat for the desired number of repetitions, then switch sides.",fitness_exercises
ex_797719487c,assisted side lying adductor stretch,upper legs,adductors,"hamstrings, glutes",assisted,mobility,unknown,"Lie on your side with your legs straight and stacked on top of each other. Bend your bottom leg slightly for stability. Place your top foot on a stable surface, such as a bench or step. Keeping your top leg straight, slowly lower it towards the ground, feeling a stretch in your inner thigh. Hold the stretch for 20-30 seconds. Return to the starting position and repeat on the other side.",fitness_exercises
ex_9b15804ad9,butterfly yoga pose,upper legs,adductors,"hamstrings, groin",bodyweight,mobility,unknown,"Sit on the floor with your legs extended in front of you. Bend your knees and bring the soles of your feet together, allowing your knees to fall out to the sides. Hold onto your ankles or feet with your hands. Sit up tall and lengthen your spine. Gently press your knees down towards the floor, feeling a stretch in your inner thighs. Hold this position for a few breaths. To release, slowly bring your knees back up and extend your legs.",fitness_exercises
ex_1f086ef7b1,cable hip adduction,upper legs,adductors,"glutes, quadriceps",cable,strength,unknown,"Attach the ankle cuff to your ankle and stand facing the cable machine. Position yourself far enough away from the machine so that there is tension on the cable. Place your hands on the machine for support. Keeping your leg straight, slowly move your leg across your body towards the midline. Pause for a moment at the end of the movement, then slowly return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_d250989b4e,lever seated hip adduction,upper legs,adductors,"hamstrings, glutes",leverage machine,strength,unknown,"Adjust the seat height and position yourself on the machine with your back against the backrest. Place your feet on the footrests and grasp the handles for stability. Engage your adductor muscles and slowly bring your legs together, squeezing your inner thighs. Pause for a moment at the peak contraction, then slowly return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_ef30c7494d,side lying hip adduction (male),upper legs,adductors,"glutes, hamstrings",bodyweight,strength,unknown,"Lie on your side with your legs straight and stacked on top of each other. Place your bottom arm under your head for support. Engage your adductors and lift your top leg as high as possible without rotating your hips or leaning backward. Pause for a moment at the top, then slowly lower your leg back down to the starting position. Repeat for the desired number of repetitions, then switch sides.",fitness_exercises
ex_21756edd15,side plank hip adduction,upper legs,adductors,"obliques, glutes",bodyweight,strength,unknown,"Start by lying on your side with your legs extended and stacked on top of each other. Prop yourself up on your forearm, keeping your elbow directly below your shoulder. Engage your core and lift your hips off the ground, creating a straight line from your head to your feet. While maintaining the side plank position, lift your top leg towards the ceiling, keeping it straight. Slowly lower your leg back down to the starting position. Repeat for the desired number of repetitions, then switch sides.",fitness_exercises
ex_81470833f4,arms apart circular toe touch (male),upper legs,glutes,"hamstrings, quadriceps, calves",bodyweight,strength,unknown,"Stand with your feet shoulder-width apart and arms extended to the sides. Keeping your legs straight, bend forward at the waist and reach down towards your toes with your right hand. As you reach down, simultaneously lift your left leg straight up behind you, maintaining balance. Return to the starting position and repeat the movement with your left hand reaching towards your toes and your right leg lifting up behind you. Continue alternating sides for the desired number of repetitions.",fitness_exercises
ex_ee125bb1b8,assisted lying glutes stretch,upper legs,glutes,hamstrings,assisted,mobility,unknown,"Lie on your back with your legs extended. Bend your right knee and place your right ankle on your left thigh, just above the knee. Grasp your left thigh with both hands and gently pull it towards your chest. Hold the stretch for 20-30 seconds. Release and repeat on the other side.",fitness_exercises
ex_91ac1f8b5a,assisted lying gluteus and piriformis stretch,upper legs,glutes,hamstrings,assisted,mobility,unknown,"Lie on your back with your legs extended. Bend your right knee and place your right ankle on your left thigh, just above the knee. Grasp your left thigh with both hands and gently pull it towards your chest. Hold the stretch for 20-30 seconds. Release the stretch and repeat on the other side.",fitness_exercises
ex_d5969a3808,band bent-over hip extension,upper legs,glutes,"hamstrings, lower back",band,strength,unknown,"Attach the band to a sturdy anchor point at ankle height. Stand facing away from the anchor point with your feet shoulder-width apart. Step back to create tension in the band, keeping your knees slightly bent. Hinge at the hips and lean forward, maintaining a neutral spine. Extend your right leg straight back, squeezing your glutes at the top. Lower your right leg back down and repeat with the left leg. Continue alternating legs for the desired number of repetitions.",fitness_exercises
ex_d003d0e85c,band hip lift,upper legs,glutes,"hamstrings, quadriceps",band,strength,unknown,"Lie on your back with your knees bent and feet flat on the ground. Place a resistance band just above your knees. Engage your glutes and core muscles. Press your heels into the ground and lift your hips off the floor, squeezing your glutes at the top. Pause for a moment at the top, then slowly lower your hips back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_8ffbbc766c,band lying hip internal rotation,upper legs,glutes,"hamstrings, quadriceps",band,mobility,unknown,"Lie on your back with your legs straight and a resistance band looped around your feet. Bend your knees and bring them towards your chest, keeping your feet together. Slowly rotate your knees outwards, away from each other, while keeping your feet together. Pause for a moment at the end of the rotation, then slowly return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_7e890e1787,band pull through,upper legs,glutes,"hamstrings, lower back",band,strength,unknown,"Attach a resistance band to a sturdy anchor point at ground level. Stand facing away from the anchor point with your feet shoulder-width apart. Step forward to create tension in the band, keeping your knees slightly bent. Hinge at the hips and push your glutes back, maintaining a slight bend in your knees. Lower your torso until it is parallel to the ground, feeling a stretch in your hamstrings. Drive your hips forward and squeeze your glutes to return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_596404f40c,band seated hip internal rotation,upper legs,glutes,"hamstrings, quadriceps",band,mobility,unknown,"Sit on a chair or bench with your back straight and feet flat on the ground. Place a resistance band around your thighs, just above your knees. Keep your knees bent at a 90-degree angle and your feet shoulder-width apart. Engage your glutes and slowly rotate your knees outward, pushing against the resistance of the band. Pause for a moment at the end of the movement, then slowly return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_69d52a3604,band squat,upper legs,glutes,"quadriceps, hamstrings, calves",band,strength,unknown,"Stand with your feet shoulder-width apart, with the band placed just above your knees. Keeping your chest up and core engaged, push your hips back and bend your knees to lower into a squat position. Make sure your knees are tracking over your toes and your weight is in your heels. Pause for a moment at the bottom, then push through your heels to return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_a89439610d,band squat row,upper legs,glutes,"hamstrings, quadriceps, back",band,strength,unknown,"Attach the band to a sturdy anchor point at waist height. Stand facing the anchor point with your feet shoulder-width apart. Hold the band handles with your palms facing each other and your arms extended in front of you. Bend your knees and lower into a squat position, keeping your back straight and chest lifted. From the squat position, pull the band handles towards your body, squeezing your shoulder blades together. Pause for a moment at the top, then slowly release the tension and return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_ec1e495f8e,band step-up,upper legs,glutes,"quadriceps, hamstrings, calves",band,strength,unknown,"Place a band around your thighs, just above your knees. Stand facing a step or platform with your feet hip-width apart. Step up onto the platform with your right foot, pushing through your heel. Extend your left leg behind you, keeping it straight. Lower your left foot back down to the ground. Repeat with your left foot stepping up onto the platform. Continue alternating legs for the desired number of repetitions.",fitness_exercises
ex_bbb218669f,band stiff leg deadlift,upper legs,glutes,"hamstrings, lower back",band,strength,unknown,"Stand with your feet shoulder-width apart and place the band around your ankles. Hold the band with both hands in front of your thighs, palms facing your body. Keeping your back straight and your core engaged, hinge at the hips and slowly lower your upper body towards the ground. As you lower, push your hips back and allow your knees to bend slightly. Lower the band towards the ground, feeling a stretch in your hamstrings. Pause for a moment at the bottom, then engage your glutes and hamstrings to lift your upper body back up to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_a6ff0948b6,band straight back stiff leg deadlift,upper legs,glutes,"hamstrings, lower back",band,strength,unknown,"Stand with your feet shoulder-width apart and place the band around your upper legs. Hold the band with both hands in front of your thighs, palms facing your body. Keeping your back straight and your knees slightly bent, hinge at the hips and lower the band towards the ground. Feel the stretch in your hamstrings as you lower the band. Engage your glutes and hamstrings to lift your body back up to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_3b5cee3946,barbell clean-grip front squat,upper legs,glutes,"quadriceps, hamstrings, calves, core",barbell,strength,unknown,"Start by standing with your feet shoulder-width apart and the barbell resting on your upper chest, with your elbows pointing forward. Lower your body by bending your knees and pushing your hips back, as if you are sitting back into a chair. Keep your chest up and your back straight as you lower down, making sure your knees do not go past your toes. Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. Pause for a moment at the bottom, then push through your heels to stand back up, extending your hips and knees. Repeat for the desired number of repetitions.",fitness_exercises
ex_cca64d0476,barbell deadlift,upper legs,glutes,"hamstrings, lower back",barbell,strength,unknown,"Stand with your feet shoulder-width apart and the barbell on the ground in front of you. Bend your knees and hinge at the hips to lower your torso and grip the barbell with an overhand grip, hands slightly wider than shoulder-width apart. Keep your back straight and chest lifted as you drive through your heels to lift the barbell off the ground, extending your hips and knees. As you stand up straight, squeeze your glutes and keep your core engaged. Lower the barbell back down to the ground by bending at the hips and knees, keeping your back straight. Repeat for the desired number of repetitions.",fitness_exercises
ex_e69da544fd,barbell front chest squat,upper legs,glutes,"quadriceps, hamstrings, calves, core",barbell,strength,unknown,"Start by standing with your feet shoulder-width apart, toes slightly turned out. Hold the barbell in front of your chest with your hands shoulder-width apart, elbows pointing forward. Engage your core and keep your chest up as you lower your body down into a squat position, pushing your hips back and bending your knees. Lower until your thighs are parallel to the ground, or as low as you can comfortably go. Pause for a moment at the bottom, then push through your heels to return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_bc4a4038eb,barbell front squat,upper legs,glutes,"quadriceps, hamstrings, calves, core",barbell,strength,unknown,"Start by standing with your feet shoulder-width apart, toes slightly turned out. Hold the barbell in front of your shoulders, resting it on your collarbone and shoulders. Engage your core and keep your chest up as you lower your body down into a squat position, pushing your hips back and bending your knees. Lower until your thighs are parallel to the ground, or as low as you can comfortably go. Pause for a moment at the bottom, then push through your heels to return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_d563d845c5,barbell full squat,upper legs,glutes,"quadriceps, hamstrings, calves, core",barbell,strength,unknown,"Stand with your feet shoulder-width apart, toes slightly turned out. Hold the barbell across your upper back, resting it on your traps or rear delts. Engage your core and keep your chest up as you begin to lower your body down. Bend at the knees and hips, pushing your hips back and down as if sitting into a chair. Lower yourself until your thighs are parallel to the ground or slightly below. Keep your knees in line with your toes and your weight in your heels. Drive through your heels to stand back up, extending your hips and knees. Repeat for the desired number of repetitions.",fitness_exercises
ex_7a36340795,barbell full squat (back pov),upper legs,glutes,"quadriceps, hamstrings, calves, core",barbell,strength,unknown,"Stand with your feet shoulder-width apart, toes slightly turned out. Hold the barbell across your upper back, resting it on your traps or rear delts. Engage your core and keep your chest up as you begin to lower your body down. Bend at the knees and hips, pushing your hips back and down as if sitting into a chair. Lower your body until your thighs are parallel to the ground or slightly below. Keep your knees in line with your toes and your weight in your heels. Drive through your heels to stand back up, extending your hips and knees. Repeat for the desired number of repetitions.",fitness_exercises
ex_5bafe2eaa9,barbell full squat (side pov),upper legs,glutes,"quadriceps, hamstrings, calves, core",barbell,strength,unknown,"Stand with your feet shoulder-width apart, toes slightly turned out. Hold the barbell across your upper back, resting it on your traps or rear delts. Engage your core and keep your chest up as you begin to lower your body down. Bend at the knees and hips, pushing your hips back and down as if sitting into a chair. Lower your body until your thighs are parallel to the ground or slightly below. Keep your knees in line with your toes and your weight in your heels. Drive through your heels to stand back up, extending your hips and knees. Repeat for the desired number of repetitions.",fitness_exercises
ex_0d94b6a769,barbell full zercher squat,upper legs,glutes,"quadriceps, hamstrings, calves, core",barbell,strength,unknown,"Stand with your feet shoulder-width apart and toes slightly turned out. Hold the barbell in the crooks of your elbows, with your hands gripping the barbell for stability. Engage your core and keep your chest lifted as you lower your hips back and down into a squat position. Keep your knees in line with your toes and your weight in your heels. Lower until your thighs are parallel to the ground, or as low as you can comfortably go. Drive through your heels to stand back up, squeezing your glutes at the top of the movement. Repeat for the desired number of repetitions.",fitness_exercises
ex_6a1fb5bea6,barbell glute bridge,upper legs,glutes,"hamstrings, lower back",barbell,strength,unknown,"Start by lying flat on your back on the ground with your knees bent and feet flat on the floor. Place a barbell across your hips, holding it securely with both hands. Engage your glutes and core muscles, then lift your hips off the ground until your body forms a straight line from your knees to your shoulders. Pause for a moment at the top, squeezing your glutes. Slowly lower your hips back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_282b2f939e,barbell glute bridge two legs on bench (male),upper legs,glutes,"hamstrings, core",barbell,strength,unknown,"Start by sitting on the edge of a bench with your upper back resting against it and your feet flat on the ground, hip-width apart. Place a barbell across your hips, holding it securely with both hands. Engage your glutes and core muscles, then press through your heels to lift your hips off the bench, creating a straight line from your knees to your shoulders. Pause for a moment at the top, squeezing your glutes. Slowly lower your hips back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_cd2d6ba4fe,barbell hack squat,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Start by standing with your feet shoulder-width apart and your toes slightly turned out. Hold the barbell behind your legs, resting it on your upper thighs. Lower your body by bending at the knees and hips, keeping your back straight and your chest up. Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. Pause for a moment, then push through your heels to return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_8899ad8c5d,barbell high bar squat,upper legs,glutes,"quadriceps, hamstrings, calves, core",barbell,strength,unknown,"Stand with your feet shoulder-width apart, toes slightly turned out. Place the barbell on your upper back, resting it on your traps. Engage your core and keep your chest up as you begin to squat down, pushing your hips back and bending your knees. Lower yourself until your thighs are parallel to the ground, or as low as you can comfortably go. Drive through your heels to stand back up, extending your hips and knees. Repeat for the desired number of repetitions.",fitness_exercises
ex_9a5b7e6f70,barbell jefferson squat,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Stand with your feet shoulder-width apart and toes slightly turned out. Hold the barbell with an overhand grip, resting it on the front of your body, just below your waist. Step your left foot forward and your right foot back, keeping your feet shoulder-width apart. Bend your knees and lower your body down into a squat position, keeping your back straight and chest up. Push through your heels to stand back up to the starting position. Repeat the movement, alternating your forward and back foot with each repetition.",fitness_exercises
ex_7031c059bc,barbell jump squat,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Start by standing with your feet shoulder-width apart, holding a barbell across your upper back. Lower your body into a squat position by bending your knees and pushing your hips back. Once you reach the bottom of the squat, explode upwards by jumping off the ground. As you jump, extend your hips, knees, and ankles, pushing through your toes. Land softly back into the squat position and immediately repeat the movement for the desired number of repetitions.",fitness_exercises
ex_e4c09e3660,barbell lateral lunge,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Stand with your feet shoulder-width apart, holding a barbell across your upper back. Take a big step to the side with your right foot, keeping your left foot planted. Bend your right knee and lower your body down into a lunge position, keeping your left leg straight. Push off with your right foot and return to the starting position. Repeat on the other side, stepping with your left foot.",fitness_exercises
ex_e8c7f018b0,barbell low bar squat,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Stand with your feet shoulder-width apart and the barbell resting on your upper back. Keeping your chest up and core engaged, slowly lower your body by bending your knees and pushing your hips back. Continue lowering until your thighs are parallel to the ground or slightly below. Pause for a moment, then push through your heels to return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_8b7a294c70,barbell lunge,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Start by standing with your feet shoulder-width apart and a barbell resting on your upper back. Take a step forward with your right foot, keeping your torso upright. Lower your body by bending your right knee until your thigh is parallel to the ground. Push through your right heel to return to the starting position. Repeat with your left leg, alternating legs for the desired number of repetitions.",fitness_exercises
ex_27c357f1c0,barbell lying lifting (on hip),upper legs,glutes,"hamstrings, quadriceps",barbell,strength,unknown,"Lie flat on your back on a bench with your feet flat on the ground and your knees bent. Hold the barbell with an overhand grip and position it on your hips. Engaging your glutes, lift your hips off the bench until your body forms a straight line from your knees to your shoulders. Pause for a moment at the top, then slowly lower your hips back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_5c7d8e26fd,barbell narrow stance squat,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Stand with your feet shoulder-width apart and toes pointing slightly outward. Hold the barbell across your upper back, resting it on your traps or rear delts. Engage your core and keep your chest up as you slowly lower your body by bending your knees and pushing your hips back. Continue lowering until your thighs are parallel to the ground or slightly below. Pause for a moment, then push through your heels to return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_397a470600,barbell one arm side deadlift,upper legs,glutes,"hamstrings, quadriceps, lower back",barbell,strength,unknown,"Stand with your feet shoulder-width apart, holding a barbell in one hand with an overhand grip. Keep your back straight and your core engaged. Bend at the hips and lower the barbell towards the outside of your leg, keeping your arm straight and your chest up. Lower the barbell as far as you can while maintaining good form. Pause for a moment, then slowly return to the starting position. Repeat for the desired number of repetitions, then switch sides.",fitness_exercises
ex_b02a54034d,barbell rack pull,upper legs,glutes,"hamstrings, lower back",barbell,strength,unknown,"Set up a barbell on a rack at knee height. Stand with your feet shoulder-width apart, toes pointing slightly outwards. Bend at the hips and knees to lower yourself down and grip the barbell with an overhand grip, hands shoulder-width apart. Engage your core and lift the barbell by extending your hips and knees, pulling your shoulders back and squeezing your glutes at the top. Lower the barbell back down to the starting position by bending at the hips and knees. Repeat for the desired number of repetitions.",fitness_exercises
ex_c67c824764,barbell rear lunge,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Start by standing with your feet shoulder-width apart and a barbell resting on your upper back. Take a step backward with your right foot, landing on the ball of your foot. Bend both knees to lower your body until your left thigh is parallel to the ground. Push through your left heel to return to the starting position. Repeat with the other leg.",fitness_exercises
ex_f7524c7e20,barbell rear lunge v. 2,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Stand with your feet shoulder-width apart and hold a barbell across your upper back. Take a step backward with your right foot, landing on the ball of your foot. Bend both knees to lower your body until your left thigh is parallel to the ground. Push through your left heel to return to the starting position. Repeat with the other leg.",fitness_exercises
ex_1e3f2abc66,barbell romanian deadlift,upper legs,glutes,"hamstrings, lower back",barbell,strength,unknown,"Stand with your feet shoulder-width apart and your toes pointing forward. Hold the barbell with an overhand grip, hands slightly wider than shoulder-width apart. Bend at the hips, keeping your back straight and your knees slightly bent. Lower the barbell towards the ground, keeping it close to your body. Feel the stretch in your hamstrings as you lower the barbell. Once you feel a stretch in your hamstrings, push your hips forward and stand up straight. Squeeze your glutes at the top of the movement. Lower the barbell back down to the starting position and repeat for the desired number of repetitions.",fitness_exercises
ex_f10951fb8e,barbell seated good morning,upper legs,glutes,"hamstrings, lower back",barbell,strength,unknown,"Sit on a bench with your feet flat on the ground and a barbell resting on your upper back. Keep your back straight and your chest up. Slowly hinge forward at the hips, lowering your torso towards the ground. Pause for a moment at the bottom, then push through your heels to return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_2fa8156689,barbell single leg deadlift,upper legs,glutes,"hamstrings, lower back",barbell,strength,unknown,"Stand with your feet hip-width apart, holding a barbell in front of your thighs with an overhand grip. Shift your weight onto your left foot and lift your right foot slightly off the ground. Hinge forward at the hips, keeping your back straight and your right leg extended behind you for balance. Lower the barbell towards the ground, keeping it close to your body and your left leg slightly bent. Pause for a moment at the bottom, then engage your glutes and hamstrings to lift your torso back up to the starting position. Repeat for the desired number of repetitions, then switch sides.",fitness_exercises
ex_18cd9f69ba,barbell speed squat,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Stand with your feet shoulder-width apart, toes slightly turned out. Hold the barbell across your upper back, resting it on your traps or rear delts. Engage your core and keep your chest up as you lower your hips back and down, as if sitting into a chair. Lower until your thighs are parallel to the ground, or as low as you can comfortably go. Drive through your heels to stand back up, squeezing your glutes at the top. Repeat for the desired number of repetitions.",fitness_exercises
ex_48dad4d043,barbell step-up,upper legs,glutes,"quadriceps, hamstrings, calves",barbell,strength,unknown,"Stand in front of a bench or step with a barbell resting on your upper back. Place one foot on the bench or step, ensuring your entire foot is in contact with the surface. Push through your heel and step up onto the bench or step, fully extending your hip and knee. Pause briefly at the top, then lower yourself back down to the starting position. Repeat with the opposite leg. Continue alternating legs for the desired number of repetitions.",fitness_exercises
ex_ef7a6e9b2b,barbell stiff leg good morning,upper legs,glutes,"hamstrings, lower back",barbell,strength,unknown,"Stand with your feet shoulder-width apart and your knees slightly bent. Hold the barbell across your upper back, resting it on your traps. Keeping your back straight, hinge forward at the hips, pushing your glutes back. Lower your torso until it is parallel to the ground, feeling a stretch in your hamstrings. Engage your glutes and hamstrings to return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_133221e486,barbell sumo deadlift,upper legs,glutes,"hamstrings, quadriceps, lower back",barbell,strength,unknown,"Stand with your feet wider than shoulder-width apart, toes pointing outwards. Place a barbell on the ground in front of you, centered between your feet. Bend your knees and lower your hips, keeping your back straight and chest up, to grip the barbell with an overhand grip. Engage your core and drive through your heels to lift the barbell off the ground, extending your hips and knees simultaneously. As you lift, keep your chest up and back straight, and push your hips forward to fully engage your glutes. Pause for a moment at the top, then slowly lower the barbell back down to the starting position, maintaining control throughout the movement. Repeat for the desired number of repetitions.",fitness_exercises
ex_f95d4b199b,barbell zercher squat,upper legs,glutes,"quadriceps, hamstrings, calves, core",barbell,strength,unknown,"Stand with your feet shoulder-width apart and toes slightly turned out. Hold the barbell in the crooks of your elbows, with your hands gripping the bar for stability. Engage your core and keep your chest lifted as you lower your hips back and down into a squat position. Keep your knees in line with your toes and your weight in your heels. Pause for a moment at the bottom of the squat, then push through your heels to return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_a333cbe7f9,basic toe touch (male),upper legs,glutes,"hamstrings, calves",bodyweight,strength,unknown,"Stand with your feet shoulder-width apart and your arms by your sides. Bend forward at the waist, keeping your back straight and your knees slightly bent. Reach down towards your toes with your hands, keeping your legs as straight as possible. Pause for a moment at the bottom, then slowly return to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_f80e1982a2,bench hip extension,upper legs,glutes,hamstrings,bodyweight,strength,unknown,"Sit on a bench with your back against the bench and your feet flat on the ground. Place your hands on the bench for support. Engage your glutes and hamstrings, then lift your hips off the bench until your body forms a straight line from your knees to your shoulders. Pause for a moment at the top, then slowly lower your hips back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_c95ce3d686,bent knee lying twist (male),upper legs,glutes,"obliques, hip flexors",bodyweight,strength,unknown,"Lie flat on your back with your knees bent and feet flat on the ground. Extend your arms out to the sides, perpendicular to your body. Keeping your knees together, slowly lower them to one side, aiming to touch the ground with your knees. Pause for a moment, then engage your core and slowly lift your knees back to the starting position. Repeat the movement to the other side. Continue alternating sides for the desired number of repetitions.",fitness_exercises
ex_32c42851ae,bodyweight drop jump squat,upper legs,glutes,"quadriceps, hamstrings, calves",bodyweight,strength,unknown,"Stand with your feet shoulder-width apart. Lower your body into a squat position by bending your knees and pushing your hips back. Jump up explosively, extending your hips, knees, and ankles. While in mid-air, quickly bring your feet together. Land softly on the balls of your feet and immediately drop back into a squat position. Repeat for the desired number of repetitions.",fitness_exercises
ex_5e412385b3,cable deadlift,upper legs,glutes,"hamstrings, quadriceps, lower back",cable,strength,unknown,"Stand facing the cable machine with your feet shoulder-width apart. Bend at the hips and knees, lowering your torso until your back is parallel to the ground. Grasp the cable handles with an overhand grip, keeping your arms straight and your shoulders back. Engage your glutes and hamstrings to lift the cable handles, extending your hips and standing up straight. Pause for a moment at the top, then slowly lower the cable handles back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
